Date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Diamond Princess,District of Columbia,Florida,Georgia,Grand Princess,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-04-07,10652,  313,    0,17023, 5660,59993, 6140, 7935, 1567,    0, 1076,33822,19305,    3,  136,  467, 1980,23702,13099, 5836, 4889, 6198,10185,  747, 8389,17358,17373, 6986, 7077, 8878, 1489, 2183, 5308, 1250,24749, 3963,50843,12212, 1499,    2,19121, 6669, 2434,25269, 2141, 2635, 9213, 1938,11976,48918, 2139,  230,   26,10415, 5306, 2722, 7356,  701
2021-04-08,10675,  313,    0,17055, 5662,60129, 6143, 7940, 1568,    0, 1077,33906,19374,    3,  136,  470, 1989,23740,13114, 5843, 4889, 6214,10200,  748, 8410,17366,17450, 7000, 7082, 8879, 1494, 2207, 5313, 1251,24783, 3974,50898,12224, 1499,    2,19133, 6669, 2439,25312, 2146, 2636, 9237, 1939,11997,49017, 2149,  230,   26,10436, 5316, 2735, 7370,  701
2021-04-09,10686,  313,    0,17062, 5661,60286, 6151, 7944, 1573,    0, 1079,33968,19424,    3,  136,  470, 1993,23762,13131, 5849, 4895, 6223,10216,  750, 8424,17376,17479, 7010, 7086, 8878, 1521, 2219, 5323, 1253,24826, 3976,50977,12248, 1501,    2,19141, 6669, 2440,25358, 2152, 2638, 9248, 1946,12001,49121, 2157,  231,   26,10451, 5322, 2737, 7375,  701
2021-04-10,10712,  313,    0,17092, 5661,60384, 6155, 7944, 1577,    0, 1081,34014,19488,    3,  136,  471, 1993,23777,13138, 5857, 4895, 6241,10216,  750, 8444,17379,17563, 7022, 7095, 8884, 1523, 2220, 5332, 1256,24859, 3976,51036,12248, 1502,    2,19145, 6669, 2440,25390, 2154, 2638, 9273, 1946,12001,49188, 2159,  231,   26,10458, 5322, 2742, 7379,  701
2021-04-11,10712,  313,    0,17086, 5661,60452, 6157, 7944, 1578,    0, 1081,34021,19488,    3,  136,  471, 1993,23793,13148, 5857, 4895, 6250,10216,  750, 8455,17387,17563, 7035, 7096, 8885, 1523, 2220, 5332, 1257,24870, 3976,51117,12248, 1502,    2,19151, 6669, 2440,25393, 2155, 2638, 9276, 1946,12001,49212, 2159,  231,   26,10472, 5322, 2745, 7380,  701
2021-04-12,10712,  314,    0,17086, 5665,60495, 6157, 7957, 1581,    0, 1084,34056,19523,    3,  136,  471, 1996,23809,13151, 5857, 4887, 6257,10241,  751, 8470,17406,17576, 7037, 7096, 8887, 1524, 2221, 5332, 1257,24896, 3979,51204,12290, 1502,    2,19155, 6669, 2441,25397, 2162, 2638, 9276, 1947,12015,49231, 2159,  233,   26,10486, 5329, 2745, 7383,  701
2021-04-13,10722,  314,    0,17105, 5673,60547, 6168, 7974, 1587,    0, 1085,34120,19548,    3,  136,  471, 2000,23826,13167, 5857, 4887, 6261,10255,  753, 8484,17413,17657, 7040, 7119, 8970, 1526, 2226, 5339, 1257,24945, 3988,51258,12305, 1504,    2,19159, 6669, 2446,25451, 2174, 2640, 9289, 1947,12022,49289, 2161,  233,   26,10506, 5340, 2747, 7394,  703
2021-04-14,10728,  314,    0,17109, 5680,60717, 6173, 7984, 1591,    0, 1088,34164,19600,    3,  136,  473, 2006,23865,13187, 5857, 4900, 6285,10264,  757, 8493,17427,17694, 7056, 7122, 8995, 1526, 2226, 5353, 1261,25006, 3996,51350,12325, 1505,    2,19161, 6697, 2449,25502, 2182, 2642, 9304, 1948,12032,49359, 2161,  237,   26,10510, 5357, 2756, 7402,  703
2021-04-15,10736,  334,    0,17123, 5686,60808, 6177, 7990, 1595,    0, 1090,34238,19662,    3,  136,  473, 2015,23896,13194, 5870, 4900, 6302,10273,  758, 8512,17432,17817, 7067, 7127, 9000, 1528, 2205, 5359, 1264,25053, 3997,51418,12359, 1506,    2,19167, 6697, 2455,25546, 2185, 2646, 9307, 1949,12041,49441, 2162,  240,   26,10529, 5362, 2772, 7406,  703
2021-04-16,10739,  334,    0,17153, 5692,60922, 6186, 7995, 1596,    0, 1093,34330,19718,    3,  136,  474, 2017,23920,13211, 5878, 4909, 6317,10282,  763, 8528,17445,17858, 7073, 7139, 9005, 1537, 2205, 5365, 1266,25094, 4001,51470,12387, 1509,    2,19172, 6697, 2457,25613, 2194, 2647, 9309, 1952,12049,49510, 2164,  242,   26,10549, 5380, 2777, 7412,  703
2021-04-17,10790,  334,    0,17151, 5693,60994, 6188, 7995, 1602,    0, 1095,34404,19757,    3,  136,  474, 2017,23945,13216, 5881, 4909, 6330,10282,  764, 8545,17455,17934, 7083, 7153, 9009, 1545, 2213, 5365, 1266,25134, 4001,51537,12387, 1510,    2,19173, 6697, 2460,25644, 2200, 2647, 9321, 1953,12049,49562, 2164,  242,   26,10564, 5380, 2780, 7422,  703
2021-04-18,10790,  334,    0,17153, 5694,61038, 6199, 7995, 1602,    0, 1096,34439,19758,    3,  136,  474, 2017,23955,13224, 5881, 4909, 6338,10282,  765, 8562,17462,17934, 7098, 7153, 9009, 1546, 2213, 5365, 1270,25143, 4001,51579,12387, 1510,    2,19178, 6697, 2460,25665, 2207, 2647, 9336, 1953,12049,49595, 2164,  242,   26,10581, 5380, 2785, 7420,  703
2021-04-19,10790,  334,    0,17153, 5699,61045, 6201, 8014, 1602,    0, 1096,34471,19784,    3,  136,  474, 2022,23976,13226, 5886, 4911, 6347,10293,  767, 8574,17481,17996, 7104, 7153, 9010, 1546, 2215, 5368, 1270,25161, 4007,51627,12418, 1510,    2,19183, 6697, 2460,25673, 2213, 2651, 9352, 1953,12081,49618, 2166,  242,   27,10595, 5394, 2785, 7421,  703
2021-04-20,10798,  334,    0,17193, 5706,61122, 6211, 8020, 1603,    0, 1097,34533,19798,    3,  136,  474, 2022,23989,13234, 5893, 4911, 6360,10306,  767, 8592,17484,18086, 7109, 7161, 9049, 1552, 2222, 5377, 1271,25206, 4010,51689,12437, 1513,    2,19184, 6697, 2461,25749, 2224, 2654, 9355, 1953,12096,49672, 2174,  242,   27,10625, 5407, 2789, 7427,  705
2021-04-21,10807,  334,    0,17199, 5708,61193, 6215, 8027, 1603,    0, 1097,34616,19829,    3,  136,  474, 2028,24018,13248, 5899, 4917, 6373,10316,  768, 8605,17498,18130, 7122, 7163, 9056, 1557, 2229, 5388, 1273,25271, 4020,51732,12480, 1515,    2,19186, 6716, 2467,25819, 2238, 2658, 9365, 1954,12111,49748, 2177,  243,   27,10640, 5422, 2800, 7430,  705
2021-04-22,10824,  334,    0,17221, 5711,61309, 6225, 8039, 1604,    0, 1098,34696,19875,    3,  136,  476, 2028,24056,13252, 5904, 4917, 6381,10324,  769, 8625,17515,18251, 7132, 7173, 9064, 1557, 2232, 5400, 1274,25301, 4023,51830,12505, 1515,    2,19187, 6716, 2468,25869, 2246, 2660, 9388, 1956,12130,49818, 2178,  243,   27,10653, 5428, 2808, 7438,  705
2021-04-23,10840,  334,    0,17238, 5716,61401, 6231, 8047, 1609,    0, 1099,34759,19917,    3,  136,  477, 2031,24083,13256, 5907, 4924, 6403,10336,  771, 8633,17528,18283, 7142, 7175, 9065, 1559, 2241, 5422, 1281,25328, 4024,51892,12523, 1517,    2,19188, 6716, 2477,25927, 2263, 2660, 9404, 1957,12142,49877, 2179,  243,   27,10666, 5434, 2813, 7452,  705
2021-04-24,10851,  334,    0,17260, 5717,61445, 6249, 8047, 1615,    0, 1099,34812,19973,    3,  136,  478, 2031,24114,13271, 5927, 4924, 6436,10336,  772, 8648,17544,18409, 7150, 7175, 9072, 1563, 2242, 5422, 1282,25367, 4024,51951,12523, 1517,    2,19188, 6716, 2484,25963, 2264, 2660, 9414, 1958,12142,49921, 2180,  244,   27,10675, 5434, 2817, 7474,  705
2021-04-25,10851,  334,    0,17268, 5718,61479, 6251, 8047, 1616,    0, 1099,34848,19975,    3,  136,  478, 2031,24139,13274, 5927, 4924, 6449,10336,  772, 8661,17550,18409, 7157, 7175, 9075, 1563, 2242, 5422, 1284,25380, 4024,52003,12523, 1517,    2,19188, 6716, 2485,25967, 2265, 2660, 9430, 1958,12142,49936, 2182,  244,   27,10691, 5434, 2821, 7473,  705
2021-04-26,10852,  347,    0,17268, 5720,61500, 6255, 8066, 1617,    0, 1099,34912,20009,    3,  136,  478, 2034,24150,13280, 5927, 4926, 6459,10342,  772, 8670,17562,18446, 7157, 7178, 9077, 1563, 2242, 5433, 1284,25399, 4027,52042,12560, 1517,    2,19188, 6716, 2486,25976, 2279, 2663, 9433, 1960,12152,49967, 2183,  244,   27,10706, 5450, 2821, 7473,  705
2021-04-27,10854,  347,    0,17276, 5725,61526, 6264, 8067, 1617,    0, 1100,34958,20027,    3,  136,  479, 2040,24174,13293, 5930, 4926, 6476,10352,  777, 8688,17566,18563, 7169, 7188, 9116, 1566, 2242, 5444, 1294,25460, 4039,52117,12583, 1517,    2,19188, 6716, 2488,26048, 2285, 2664, 9435, 1961,12163,50027, 2186,  245,   27,10722, 5462, 2662, 7494,  707
2021-04-28,10879,  347,    0,17282, 5726,61587, 6272, 8080, 1622,    0, 1104,35030,20098,    3,  136,  482, 2045,24211,13312, 5931, 4941, 6485,10367,  778, 8709,17578,18600, 7191, 7193, 9129, 1567, 2242, 5448, 1296,25509, 4051,52140,12619, 1517,    2,19188, 6788, 2490,26112, 2296, 2668, 9472, 1962,12171,50098, 2190,  246,   27,10735, 5474, 2673, 7534,  707
2021-04-29,10887,  347,    0,17305, 5735,61672, 6284, 8084, 1624,    0, 1105,35084,20158,    3,  136,  483, 2045,24252,13324, 5931, 4941, 6497,10376,  782, 8718,17594,18716, 7221, 7195, 9132, 1570, 2243, 5459, 1301,25529, 4058,52209,12631, 1522,    2,19188, 6788, 2491,26160, 2303, 2669, 9495, 1962,12188,50164, 2197,  246,   27,10751, 5487, 2674, 7542,  707
2021-04-30,10896,  347,    0,17324, 5739,62078, 6295, 8097, 1625,    0, 1105,35161,20190,    3,  136,  483, 2046,24291,13332, 5950, 4945, 6501,10382,  784, 8744,17610,18753, 7237, 7199, 9138, 1571, 2244, 5464, 1303,25554, 4067,52258,12651, 1523,    2,19188, 6788, 2495,26192, 2310, 2671, 9497, 1967,12197,50219, 2202,  246,   27,10770, 5499, 2679, 7550,  707
2021-05-01,10913,  347,    0,17338, 5741,61866, 6302, 8097, 1626,    0, 1105,35239,20212,    3,  136,  483, 2046,24330,13338, 5952, 4945, 6513,10382,  789, 8764,17617,18893, 7247, 7199, 9145, 1574, 2245, 5464, 1304,25588, 4067,52309,12651, 1525,    2,19284, 6788, 2498,26219, 2313, 2671, 9506, 1967,12197,50274, 2203,  247,   27,10777, 5499, 2679, 7569,  707
2021-05-02,10913,  347,    0,17344, 5743,61939, 6304, 8097, 1626,    0, 1106,35268,20212,    3,  136,  483, 2046,24358,13349, 5959, 4945, 6517,10382,  789, 8776,17621,18893, 7253, 7199, 9148, 1574, 2245, 5464, 1305,25600, 4067,52358,12651, 1525,    2,19284, 6788, 2501,26237, 2315, 2671, 9520, 1967,12197,50290, 2204,  247,   27,10791, 5499, 2686, 7567,  707
